Monitoring_Station,Date,Year,Month,AOD,PM2.5
Khanpur,2019-08-23,2019,8,0.4564,21.83
Khanpur,2019-08-24,2019,8,,17.53
Khanpur,2019-08-25,2019,8,,20.57
Khanpur,2019-08-26,2019,8,,19.69
Khanpur,2019-08-27,2019,8,,21.12
Khanpur,2019-08-28,2019,8,,23.57
Khanpur,2019-08-29,2019,8,,18.7
Khanpur,2019-08-30,2019,8,0.2793,20.45
Khanpur,2019-08-31,2019,8,0.1981,43.63
Khanpur,2019-09-01,2019,9,0.1944,66.44
Khanpur,2019-09-02,2019,9,0.3545,36.71
Khanpur,2019-09-03,2019,9,0.3246,33.09
Khanpur,2019-09-04,2019,9,0.3804,15.21
Khanpur,2019-09-05,2019,9,0.6092,16.94
Khanpur,2019-09-06,2019,9,1.0811,13.91
Khanpur,2019-09-07,2019,9,0.3722,11.42
Khanpur,2019-09-08,2019,9,0.2463,12.37
Khanpur,2019-09-09,2019,9,0.2488,18.22
Khanpur,2019-09-10,2019,9,0.5999,18.34
Khanpur,2019-09-11,2019,9,0.8982,10.1
Khanpur,2019-09-12,2019,9,1.1437,12.33
Khanpur,2019-09-13,2019,9,0.7274,14.96
Khanpur,2019-09-14,2019,9,0.8057,19.83
Khanpur,2019-09-15,2019,9,0.4938,24.11
Khanpur,2019-09-16,2019,9,0.7709,22.01
Khanpur,2019-09-17,2019,9,1.1841,26.29
Khanpur,2019-09-18,2019,9,0.6416,39.49
Khanpur,2019-09-19,2019,9,0.6635,74.49
Khanpur,2019-09-20,2019,9,1.1392,67.08
Khanpur,2019-09-21,2019,9,1.3058,58.86
Khanpur,2019-09-22,2019,9,0.8476,72.19
Khanpur,2019-09-23,2019,9,0.6542,28.86
Khanpur,2019-09-24,2019,9,0.3531,16.22
Khanpur,2019-09-25,2019,9,0.2451,27.89
Khanpur,2019-09-26,2019,9,0.7525,45.2
Khanpur,2019-09-27,2019,9,0.7752,60.34
Khanpur,2019-09-28,2019,9,0.7597,85.91
Khanpur,2019-09-29,2019,9,0.9856,37.93
Khanpur,2019-09-30,2019,9,,15.21
Khanpur,2019-10-01,2019,10,0.0056,18.63
Khanpur,2019-10-02,2019,10,0.7327,29.05
Khanpur,2019-10-03,2019,10,0.4638,48.13
Khanpur,2019-10-04,2019,10,0.3144,47.83
Khanpur,2019-10-05,2019,10,0.4849,38.13
Khanpur,2019-10-06,2019,10,0.623,38.17
Khanpur,2019-10-07,2019,10,0.5661,28.67
Khanpur,2019-10-08,2019,10,0.6843,34.71
Khanpur,2019-10-09,2019,10,0.7648,38.39
Khanpur,2019-10-10,2019,10,0.9616,15.92
Khanpur,2019-10-11,2019,10,,39.21
Khanpur,2019-10-12,2019,10,1.223,46.35
Khanpur,2019-10-13,2019,10,0.4295,91.09
Khanpur,2019-10-14,2019,10,0.1991,127.94
Khanpur,2019-10-15,2019,10,0.4328,
Khanpur,2019-10-16,2019,10,0.4357,
Khanpur,2019-10-17,2019,10,0.5877,
Khanpur,2019-10-18,2019,10,0.8235,
Khanpur,2019-10-19,2019,10,,119.46
Khanpur,2019-10-20,2019,10,,111.63
Khanpur,2019-10-21,2019,10,0.7204,121.04
Khanpur,2019-10-22,2019,10,0.9236,113.12
Khanpur,2019-10-23,2019,10,,91.07
Khanpur,2019-10-24,2019,10,0.6332,72.51
Khanpur,2019-10-25,2019,10,0.9265,30.23
Khanpur,2019-10-26,2019,10,1.0449,25.12
Khanpur,2019-10-27,2019,10,0.5857,47.41
Khanpur,2019-10-28,2019,10,0.5475,66.91
Khanpur,2019-10-29,2019,10,,133.35
Khanpur,2019-10-30,2019,10,,106.12
Khanpur,2019-10-31,2019,10,0.7154,136.7
Khanpur,2019-11-01,2019,11,0.3693,116.26
Khanpur,2019-11-02,2019,11,0.235,130.69
Khanpur,2019-11-03,2019,11,0.5677,134.89
Khanpur,2019-11-04,2019,11,,93.61
Khanpur,2019-11-05,2019,11,,92.53
Khanpur,2019-11-06,2019,11,1.3674,149.87
Khanpur,2019-11-07,2019,11,1.6516,120.66
Khanpur,2019-11-08,2019,11,0.6974,90.34
Khanpur,2019-11-09,2019,11,0.8514,36.09
Khanpur,2019-11-10,2019,11,0.8451,19.06
Khanpur,2019-11-11,2019,11,,33.91
Khanpur,2019-11-12,2019,11,0.048,100.94
Khanpur,2019-11-13,2019,11,,144.1
Khanpur,2019-11-14,2019,11,0.0083,139.44
Khanpur,2019-11-15,2019,11,0.6026,210.72
Khanpur,2019-11-16,2019,11,0.6681,157.42
Khanpur,2019-11-17,2019,11,1.0892,172.93
Khanpur,2019-11-18,2019,11,,187.5
Khanpur,2019-11-19,2019,11,,257.35
Khanpur,2019-11-20,2019,11,0.5801,143.12
Khanpur,2019-11-21,2019,11,0.679,164.48
Khanpur,2019-11-22,2019,11,,126.97
Khanpur,2019-11-23,2019,11,0.6699,167.21
Khanpur,2019-11-24,2019,11,0.4161,174.5
Khanpur,2019-11-25,2019,11,0.6012,160.06
Khanpur,2019-11-26,2019,11,0.5569,126.28
Khanpur,2019-11-27,2019,11,,177.46
Khanpur,2019-11-28,2019,11,0.4284,170.1
Khanpur,2019-11-29,2019,11,0.6788,165.1
Khanpur,2019-11-30,2019,11,1.2186,177.27
Khanpur,2019-12-01,2019,12,,193.9
Khanpur,2019-12-02,2019,12,0.5263,164.74
Khanpur,2019-12-03,2019,12,,235.97
Khanpur,2019-12-04,2019,12,0.6113,224.03
Khanpur,2019-12-05,2019,12,,101.47
Khanpur,2019-12-06,2019,12,,138.56
Khanpur,2019-12-07,2019,12,0.6031,
Khanpur,2019-12-08,2019,12,0.7704,
Khanpur,2019-12-09,2019,12,,231.53
Khanpur,2019-12-10,2019,12,0.6312,
Khanpur,2019-12-11,2019,12,,298.27
Khanpur,2019-12-12,2019,12,0.2771,
Khanpur,2019-12-13,2019,12,,
Khanpur,2019-12-14,2019,12,,
Khanpur,2019-12-15,2019,12,0.3951,222.58
Khanpur,2019-12-16,2019,12,1.5352,139.8
Khanpur,2019-12-17,2019,12,,161.3
Khanpur,2019-12-18,2019,12,1.0076,164.24
Khanpur,2019-12-19,2019,12,1.1306,169.84
Khanpur,2019-12-20,2019,12,1.2605,177.65
Khanpur,2019-12-21,2019,12,0.619,214.79
Khanpur,2019-12-22,2019,12,0.7387,131.46
Khanpur,2019-12-23,2019,12,0.4682,156.75
Khanpur,2019-12-24,2019,12,0.5688,232.53
Khanpur,2019-12-25,2019,12,1.2145,176.33
Khanpur,2019-12-26,2019,12,0.9056,320.09
Khanpur,2019-12-27,2019,12,0.9498,206.12
Khanpur,2019-12-28,2019,12,,177.76
Khanpur,2019-12-29,2019,12,0.7449,188.49
Khanpur,2019-12-30,2019,12,0.7374,182.51
Khanpur,2019-12-31,2019,12,0.582,200.75
Khanpur,2020-01-01,2020,1,0.6591,249.4
Khanpur,2020-01-02,2020,1,,167.59
Khanpur,2020-01-03,2020,1,0.3605,106.1
Khanpur,2020-01-04,2020,1,,55.05
Khanpur,2020-01-05,2020,1,,118.88
Khanpur,2020-01-06,2020,1,0.58,161.06
Khanpur,2020-01-07,2020,1,,202.21
Khanpur,2020-01-08,2020,1,,153.13
Khanpur,2020-01-09,2020,1,,163.44
Khanpur,2020-01-10,2020,1,0.8387,178.64
Khanpur,2020-01-11,2020,1,,179.18
Khanpur,2020-01-12,2020,1,,186.15
Khanpur,2020-01-13,2020,1,1.0605,282.25
Khanpur,2020-01-14,2020,1,0.4326,251.18
Khanpur,2020-01-15,2020,1,0.4654,311.52
Khanpur,2020-01-16,2020,1,0.6336,246.16
Khanpur,2020-01-17,2020,1,0.3707,158.69
Khanpur,2020-01-18,2020,1,0.3383,158.86
Khanpur,2020-01-19,2020,1,0.9167,247.71
Khanpur,2020-01-20,2020,1,1.2109,158.02
Khanpur,2020-01-21,2020,1,0.4225,171.68
Khanpur,2020-01-22,2020,1,0.3839,228.45
Khanpur,2020-01-23,2020,1,1.7176,179.78
Khanpur,2020-01-24,2020,1,1.2244,236.66
Khanpur,2020-01-25,2020,1,1.1333,209.44
Khanpur,2020-01-26,2020,1,,330.14
Khanpur,2020-01-27,2020,1,1.7648,
Khanpur,2020-01-28,2020,1,1.5782,
Khanpur,2020-01-29,2020,1,,
Khanpur,2020-01-30,2020,1,,157.51
Khanpur,2020-01-31,2020,1,2.8039,
Khanpur,2020-02-01,2020,2,1.1359,
Khanpur,2020-02-02,2020,2,0.9158,167.28
Khanpur,2020-02-03,2020,2,0.3761,180.32
Khanpur,2020-02-04,2020,2,0.626,190.9
Khanpur,2020-02-05,2020,2,1.1264,210.73
Khanpur,2020-02-06,2020,2,0.8033,193.53
Khanpur,2020-02-07,2020,2,0.9536,191.25
Khanpur,2020-02-08,2020,2,,189.01
Khanpur,2020-02-09,2020,2,0.2443,185.58
Khanpur,2020-02-10,2020,2,0.747,137.4
Khanpur,2020-02-11,2020,2,0.7565,170.76
Khanpur,2020-02-12,2020,2,0.7921,178.92
Khanpur,2020-02-13,2020,2,0.6974,223.14
Khanpur,2020-02-14,2020,2,1.217,256.77
Khanpur,2020-02-15,2020,2,0.9066,
Khanpur,2020-02-16,2020,2,2.0344,
Khanpur,2020-02-17,2020,2,1.3089,
Khanpur,2020-02-18,2020,2,1.6657,
Khanpur,2020-02-19,2020,2,1.104,
Khanpur,2020-02-20,2020,2,,
Khanpur,2020-02-21,2020,2,0.711,
Khanpur,2020-02-22,2020,2,0.4086,219.25
Khanpur,2020-02-23,2020,2,0.2456,
Khanpur,2020-02-24,2020,2,0.8375,
Khanpur,2020-02-25,2020,2,,
Khanpur,2020-02-26,2020,2,,105.48
Khanpur,2020-02-27,2020,2,,93.15
Khanpur,2020-02-28,2020,2,0.3285,188.39
Khanpur,2020-02-29,2020,2,0.2167,147.55
Khanpur,2020-03-01,2020,3,0.5023,174.31
Khanpur,2020-03-02,2020,3,0.909,191.48
Khanpur,2020-03-03,2020,3,0.4801,171.43
Khanpur,2020-03-04,2020,3,1.222,109.2
Khanpur,2020-03-05,2020,3,0.6416,67.5
Khanpur,2020-03-06,2020,3,0.5914,83.1
Khanpur,2020-03-07,2020,3,,91.93
Khanpur,2020-03-08,2020,3,,126.61
Khanpur,2020-03-09,2020,3,0.5958,146.56
Khanpur,2020-03-10,2020,3,0.2542,138.72
Khanpur,2020-03-11,2020,3,0.5957,130.88
Khanpur,2020-03-12,2020,3,1.0327,178.9
Khanpur,2020-03-13,2020,3,0.6026,147.98
Khanpur,2020-03-14,2020,3,0.4313,96.73
Khanpur,2020-03-15,2020,3,0.1821,99.51
Khanpur,2020-03-16,2020,3,0.0241,115.07
Khanpur,2020-03-17,2020,3,0.573,130.55
Khanpur,2020-03-18,2020,3,0.7737,123.97
Khanpur,2020-03-19,2020,3,0.2087,155.66
Khanpur,2020-03-20,2020,3,,128.76
Khanpur,2020-03-21,2020,3,0.6097,114.57
Khanpur,2020-03-22,2020,3,,67.29
Khanpur,2020-03-23,2020,3,,97.9
Khanpur,2020-03-24,2020,3,0.7725,164.53
Khanpur,2020-03-25,2020,3,0.623,116.59
Khanpur,2020-03-26,2020,3,0.7494,
Khanpur,2020-03-27,2020,3,0.3601,
Khanpur,2020-03-28,2020,3,0.2204,
Khanpur,2020-03-29,2020,3,0.0844,
Khanpur,2020-03-30,2020,3,0.092,
Khanpur,2020-03-31,2020,3,0.1732,
Khanpur,2020-04-01,2020,4,0.3012,88.19
Khanpur,2020-04-02,2020,4,0.8195,67.48
Khanpur,2020-04-03,2020,4,,48.5
Khanpur,2020-04-04,2020,4,0.8633,51.86
Khanpur,2020-04-05,2020,4,0.5272,51.85
Khanpur,2020-04-06,2020,4,0.5322,56.19
Khanpur,2020-04-07,2020,4,0.4096,48.55
Khanpur,2020-04-08,2020,4,,37.46
Khanpur,2020-04-09,2020,4,0.3143,37.58
Khanpur,2020-04-10,2020,4,0.4783,63.57
Khanpur,2020-04-11,2020,4,0.2724,66.03
Khanpur,2020-04-12,2020,4,0.7438,93.83
Khanpur,2020-04-13,2020,4,0.5457,109.35
Khanpur,2020-04-14,2020,4,0.4527,88.08
Khanpur,2020-04-15,2020,4,,87.23
Khanpur,2020-04-16,2020,4,0.5217,72.44
Khanpur,2020-04-17,2020,4,0.9182,80.06
Khanpur,2020-04-18,2020,4,,59.96
Khanpur,2020-04-19,2020,4,0.3034,63.17
Khanpur,2020-04-20,2020,4,,62.46
Khanpur,2020-04-21,2020,4,,106.72
Khanpur,2020-04-22,2020,4,0.0085,119.61
Khanpur,2020-04-23,2020,4,,65.71
Khanpur,2020-04-24,2020,4,,43.75
Khanpur,2020-04-25,2020,4,,41.44
Khanpur,2020-04-26,2020,4,0.7573,38.04
Khanpur,2020-04-27,2020,4,0.5007,
Khanpur,2020-04-28,2020,4,,40.77
Khanpur,2020-04-29,2020,4,0.5534,38.24
Khanpur,2020-04-30,2020,4,,
Khanpur,2020-05-01,2020,5,,42.62
Khanpur,2020-05-02,2020,5,0.696,41.75
Khanpur,2020-05-03,2020,5,,41.1
Khanpur,2020-05-04,2020,5,,40.4
Khanpur,2020-05-05,2020,5,0.6815,40.71
Khanpur,2020-05-06,2020,5,0.339,60.36
Khanpur,2020-05-07,2020,5,,33.85
Khanpur,2020-05-08,2020,5,,28.43
Khanpur,2020-05-09,2020,5,,28.47
Khanpur,2020-05-10,2020,5,0.512,33.86
Khanpur,2020-05-11,2020,5,,34.26
Khanpur,2020-05-12,2020,5,0.588,25.08
Khanpur,2020-05-13,2020,5,0.6285,36.92
Khanpur,2020-05-14,2020,5,0.93,47.81
Khanpur,2020-05-15,2020,5,1.007,43.2
Khanpur,2020-05-16,2020,5,0.6445,57.31
Khanpur,2020-05-17,2020,5,0.685,50.02
Khanpur,2020-05-18,2020,5,,50.92
Khanpur,2020-05-19,2020,5,,51.95
Khanpur,2020-05-20,2020,5,,54.4
Khanpur,2020-05-21,2020,5,,43.28
Khanpur,2020-05-22,2020,5,,35.44
Khanpur,2020-05-23,2020,5,,29.86
Khanpur,2020-05-24,2020,5,,26.42
Khanpur,2020-05-25,2020,5,,34.96
Khanpur,2020-05-26,2020,5,,32.54
Khanpur,2020-05-27,2020,5,,41.26
Khanpur,2020-05-28,2020,5,,25.83
Khanpur,2020-05-29,2020,5,,34.1
Khanpur,2020-05-30,2020,5,,38.91
Khanpur,2020-05-31,2020,5,,40.81
Khanpur,2020-06-01,2020,6,0.757,33.44
Khanpur,2020-06-02,2020,6,,35.96
Khanpur,2020-06-03,2020,6,,32.3
Khanpur,2020-06-04,2020,6,,35.34
Khanpur,2020-06-05,2020,6,,35.56
Khanpur,2020-06-06,2020,6,,30.77
Khanpur,2020-06-07,2020,6,,30.96
Khanpur,2020-06-08,2020,6,,25.64
Khanpur,2020-06-09,2020,6,,20.97
Khanpur,2020-06-10,2020,6,,28.17
Khanpur,2020-06-11,2020,6,,36.0
Khanpur,2020-06-12,2020,6,,40.05
Khanpur,2020-06-13,2020,6,,42.83
Khanpur,2020-06-14,2020,6,,43.6
Khanpur,2020-06-15,2020,6,,40.49
Khanpur,2020-06-16,2020,6,,37.72
Khanpur,2020-06-17,2020,6,,47.0
Khanpur,2020-06-18,2020,6,,
Khanpur,2020-06-19,2020,6,,26.42
Khanpur,2020-06-20,2020,6,,21.12
Khanpur,2020-06-21,2020,6,,24.81
Khanpur,2020-06-22,2020,6,,31.44
Khanpur,2020-06-23,2020,6,,23.62
Khanpur,2020-06-24,2020,6,,30.78
Khanpur,2020-06-25,2020,6,,44.1
Khanpur,2020-06-26,2020,6,,36.62
Khanpur,2020-06-27,2020,6,,21.95
Khanpur,2020-06-28,2020,6,,25.33
Khanpur,2020-06-29,2020,6,,30.26
Khanpur,2020-06-30,2020,6,,20.2
Khanpur,2020-07-01,2020,7,,14.87
Khanpur,2020-07-02,2020,7,,19.24
Khanpur,2020-07-03,2020,7,,20.89
Khanpur,2020-07-04,2020,7,,21.7
Khanpur,2020-07-05,2020,7,,19.08
Khanpur,2020-07-06,2020,7,,12.76
Khanpur,2020-07-07,2020,7,,16.31
Khanpur,2020-07-08,2020,7,,28.48
Khanpur,2020-07-09,2020,7,,21.15
Khanpur,2020-07-10,2020,7,,13.4
Khanpur,2020-07-11,2020,7,,12.81
